Date;U.S. Gulf Coast Kerosene-Type Jet Fuel Spot Price FOB in U.S. Dollars per Gallon
1991-01-01T19:00:00-05:00;0.773
1990-12-09T19:00:00-05:00;0.82
1990-12-06T19:00:00-05:00;0.818
1990-11-19T19:00:00-05:00;0.89
1990-11-12T19:00:00-05:00;0.993
1990-11-11T19:00:00-05:00;0.98
1990-11-08T19:00:00-05:00;1.023
1990-11-07T19:00:00-05:00;1.088
1990-11-05T19:00:00-05:00;0.989
1990-10-30T19:00:00-05:00;1.037
1990-10-18T20:00:00-04:00;1.019
1990-10-15T20:00:00-04:00;1.335
1990-10-09T20:00:00-04:00;1.346
1990-10-04T20:00:00-04:00;1.327
1990-10-02T20:00:00-04:00;1.22
1990-10-01T20:00:00-04:00;1.16
1990-09-25T20:00:00-04:00;1.211
1990-09-23T20:00:00-04:00;1.167
1990-09-12T20:00:00-04:00;0.923
1990-08-23T20:00:00-04:00;0.99
1990-08-20T20:00:00-04:00;0.87
1990-08-15T20:00:00-04:00;0.772
1990-08-13T20:00:00-04:00;0.755
1990-08-12T20:00:00-04:00;0.769
1990-08-02T20:00:00-04:00;0.64
1990-07-30T20:00:00-04:00;0.571
1990-07-29T20:00:00-04:00;0.571
1990-07-23T20:00:00-04:00;0.561
1990-07-15T20:00:00-04:00;0.556
1990-07-10T20:00:00-04:00;0.502
1990-07-04T20:00:00-04:00;0.492
1990-07-02T20:00:00-04:00;0.493
1990-06-26T20:00:00-04:00;0.496
1990-06-06T20:00:00-04:00;0.487
1990-06-05T20:00:00-04:00;0.49
1990-05-30T20:00:00-04:00;0.504
1990-05-29T20:00:00-04:00;0.511
1990-05-24T20:00:00-04:00;0.496
1990-05-14T20:00:00-04:00;0.519
1990-05-08T20:00:00-04:00;0.521
1990-05-02T20:00:00-04:00;0.507
1990-04-26T20:00:00-04:00;0.535
1990-04-18T20:00:00-04:00;0.531
1990-04-16T20:00:00-04:00;0.553
1990-04-10T20:00:00-04:00;0.551
1990-04-01T20:00:00-04:00;0.55
1996-08-20T20:00:00-04:00;0.627
1996-07-29T20:00:00-04:00;0.553
1996-07-21T20:00:00-04:00;0.555
1996-07-07T20:00:00-04:00;0.549
1996-06-19T20:00:00-04:00;0.511
1996-06-18T20:00:00-04:00;0.506
1996-06-17T20:00:00-04:00;0.521
1996-06-16T20:00:00-04:00;0.532
1996-06-06T20:00:00-04:00;0.519
1996-05-01T20:00:00-04:00;0.566
1996-04-17T20:00:00-04:00;0.563
1996-04-01T19:00:00-05:00;0.632
1996-03-26T19:00:00-05:00;0.613
1996-03-19T19:00:00-05:00;0.655
1996-03-11T19:00:00-05:00;0.56
1996-03-10T19:00:00-05:00;0.568
1996-03-04T19:00:00-05:00;0.529
1996-02-25T19:00:00-05:00;0.586
1996-02-15T19:00:00-05:00;0.548
1996-02-05T19:00:00-05:00;0.517
1996-01-29T19:00:00-05:00;0.509
1996-01-25T19:00:00-05:00;0.5
1996-01-09T19:00:00-05:00;0.599
1996-01-08T19:00:00-05:00;0.623
1996-01-04T19:00:00-05:00;0.608
1995-12-25T19:00:00-05:00;0.579
1995-12-12T19:00:00-05:00;0.566
1995-11-28T19:00:00-05:00;0.523
1995-11-14T19:00:00-05:00;0.518
1995-11-12T19:00:00-05:00;0.514
1995-11-06T19:00:00-05:00;0.518
1995-10-30T19:00:00-05:00;0.52
1995-10-26T20:00:00-04:00;0.517
1995-10-02T20:00:00-04:00;0.502
1995-09-25T20:00:00-04:00;0.502
1995-09-14T20:00:00-04:00;0.519
1995-09-10T20:00:00-04:00;0.521
1995-09-05T20:00:00-04:00;0.525
1995-08-30T20:00:00-04:00;0.508
1995-08-27T20:00:00-04:00;0.503
1995-08-15T20:00:00-04:00;0.493
1995-07-30T20:00:00-04:00;0.48
1995-07-27T20:00:00-04:00;0.48
1995-07-11T20:00:00-04:00;0.467
1995-07-05T20:00:00-04:00;0.467
1995-06-28T20:00:00-04:00;0.472
1995-06-26T20:00:00-04:00;0.479
1995-06-25T20:00:00-04:00;0.465
1995-06-19T20:00:00-04:00;0.467
1995-06-14T20:00:00-04:00;0.483
1995-06-01T20:00:00-04:00;0.498
1995-05-31T20:00:00-04:00;0.499
1995-05-30T20:00:00-04:00;0.5
1995-05-25T20:00:00-04:00;0.493
1995-05-23T20:00:00-04:00;0.518
1995-05-22T20:00:00-04:00;0.536
1995-05-10T20:00:00-04:00;0.499
1995-05-08T20:00:00-04:00;0.5
1995-05-04T20:00:00-04:00;0.515
1995-05-02T20:00:00-04:00;0.504
1995-03-27T19:00:00-05:00;0.462
1995-03-23T19:00:00-05:00;0.453
1995-03-09T19:00:00-05:00;0.432
1995-03-07T19:00:00-05:00;0.432
1995-02-27T19:00:00-05:00;0.459
1995-02-21T19:00:00-05:00;0.462
1995-02-20T19:00:00-05:00;0.46
1995-02-13T19:00:00-05:00;0.46
1995-02-12T19:00:00-05:00;0.454
1995-01-30T19:00:00-05:00;0.47
1995-01-29T19:00:00-05:00;0.472
1995-01-17T19:00:00-05:00;0.485
1995-01-11T19:00:00-05:00;0.462
1995-01-03T19:00:00-05:00;0.491
1994-12-26T19:00:00-05:00;0.486
1994-12-22T19:00:00-05:00;0.475
1994-12-08T19:00:00-05:00;0.499
1994-12-01T19:00:00-05:00;0.48
1994-11-30T19:00:00-05:00;0.499
1994-11-16T19:00:00-05:00;0.496
1994-11-01T19:00:00-05:00;0.527
1994-10-25T20:00:00-04:00;0.533
1994-10-17T20:00:00-04:00;0.507
1994-10-10T20:00:00-04:00;0.496
1994-10-03T20:00:00-04:00;0.499
1994-09-21T20:00:00-04:00;0.493
1994-09-18T20:00:00-04:00;0.486
1994-09-14T20:00:00-04:00;0.466
2004-08-19T20:00:00-04:00;1.271
2004-08-18T20:00:00-04:00;1.309
2004-08-17T20:00:00-04:00;1.259
2004-08-15T20:00:00-04:00;1.239
2004-08-09T20:00:00-04:00;1.198
2004-07-22T20:00:00-04:00;1.187
2004-07-13T20:00:00-04:00;1.126
2004-07-12T20:00:00-04:00;1.098
2004-07-11T20:00:00-04:00;1.088
2004-06-28T20:00:00-04:00;1.028
2004-06-07T20:00:00-04:00;0.992
2004-05-31T20:00:00-04:00;1.071
2004-05-20T20:00:00-04:00;1.054
2004-05-18T20:00:00-04:00;1.106
2004-05-13T20:00:00-04:00;1.185
2004-05-11T20:00:00-04:00;1.149
2004-05-04T20:00:00-04:00;1.088
2004-04-29T20:00:00-04:00;1.024
2004-04-14T20:00:00-04:00;1.025
2004-04-06T20:00:00-04:00;0.936
2004-04-01T19:00:00-05:00;0.884
2004-03-30T19:00:00-05:00;0.936
2004-03-17T19:00:00-05:00;0.977
2004-03-09T19:00:00-05:00;0.913
2004-03-01T19:00:00-05:00;0.989
2004-02-09T19:00:00-05:00;0.903
2004-02-04T19:00:00-05:00;0.899
2004-01-29T19:00:00-05:00;0.935
2004-01-21T19:00:00-05:00;1.066
2004-01-20T19:00:00-05:00;1.063
2004-01-07T19:00:00-05:00;0.991
2004-01-04T19:00:00-05:00;0.961
2003-12-30T19:00:00-05:00;0.889
2003-12-16T19:00:00-05:00;0.899
2003-12-15T19:00:00-05:00;0.867
2003-12-03T19:00:00-05:00;0.883
2003-12-01T19:00:00-05:00;0.863
2003-10-21T20:00:00-04:00;0.803
2003-10-20T20:00:00-04:00;0.821
2003-10-05T20:00:00-04:00;0.815
2003-09-22T20:00:00-04:00;0.708
2003-08-25T20:00:00-04:00;0.828
2003-08-14T20:00:00-04:00;0.809
2003-08-07T20:00:00-04:00;0.839
2003-08-06T20:00:00-04:00;0.848
2003-07-29T20:00:00-04:00;0.797
2003-07-28T20:00:00-04:00;0.782
2003-07-24T20:00:00-04:00;0.77
2003-07-23T20:00:00-04:00;0.775
2003-07-21T20:00:00-04:00;0.747
2003-07-20T20:00:00-04:00;0.779
2003-07-17T20:00:00-04:00;0.791
2003-07-08T20:00:00-04:00;0.792
2003-07-06T20:00:00-04:00;0.76
2003-07-02T20:00:00-04:00;0.77
2003-07-01T20:00:00-04:00;0.768
2003-06-30T20:00:00-04:00;0.777
2003-06-24T20:00:00-04:00;0.769
2003-06-18T20:00:00-04:00;0.725
2003-06-16T20:00:00-04:00;0.744
2003-06-09T20:00:00-04:00;0.773
2003-06-05T20:00:00-04:00;0.767
2003-06-04T20:00:00-04:00;0.755
2003-06-03T20:00:00-04:00;0.728
2003-06-02T20:00:00-04:00;0.741
2003-05-19T20:00:00-04:00;0.721
2003-05-14T20:00:00-04:00;0.739
2003-05-08T20:00:00-04:00;0.706
2003-04-28T20:00:00-04:00;0.677
2003-04-20T20:00:00-04:00;0.818
2003-04-07T20:00:00-04:00;0.747
2003-04-03T19:00:00-05:00;0.74
2003-04-01T19:00:00-05:00;0.709
2003-03-19T19:00:00-05:00;0.781
2003-03-13T19:00:00-05:00;0.908
2003-03-04T19:00:00-05:00;1.065
2003-02-27T19:00:00-05:00;1.105
2003-02-17T19:00:00-05:00;1.043
2003-02-13T19:00:00-05:00;1.037
2003-01-29T19:00:00-05:00;0.947
2003-01-16T19:00:00-05:00;0.875
2003-01-12T19:00:00-05:00;0.861
2003-01-08T19:00:00-05:00;0.85
2002-12-18T19:00:00-05:00;0.85
2002-12-15T19:00:00-05:00;0.831
2002-12-08T19:00:00-05:00;0.729
2002-12-03T19:00:00-05:00;0.722
2002-12-02T19:00:00-05:00;0.752
2002-11-24T19:00:00-05:00;0.716
2002-11-21T19:00:00-05:00;0.747
2002-11-07T19:00:00-05:00;0.681
2002-10-28T19:00:00-05:00;0.714
2002-10-17T20:00:00-04:00;0.808
2002-10-13T20:00:00-04:00;0.83
2002-10-10T20:00:00-04:00;0.811
2002-10-07T20:00:00-04:00;0.814
2002-10-02T20:00:00-04:00;0.814
2002-09-18T20:00:00-04:00;0.812
2002-09-03T20:00:00-04:00;0.759
2002-08-25T20:00:00-04:00;0.746
2002-08-21T20:00:00-04:00;0.752
2002-08-20T20:00:00-04:00;0.762
2002-08-01T20:00:00-04:00;0.679
2002-07-28T20:00:00-04:00;0.683
2002-07-16T20:00:00-04:00;0.712
2002-06-17T20:00:00-04:00;0.657
2002-06-12T20:00:00-04:00;0.664
2002-06-09T20:00:00-04:00;0.62
2002-06-05T20:00:00-04:00;0.626
2002-05-28T20:00:00-04:00;0.642
2002-05-13T20:00:00-04:00;0.709
2002-05-12T20:00:00-04:00;0.694
2002-05-05T20:00:00-04:00;0.647
2002-05-01T20:00:00-04:00;0.661
2002-04-24T20:00:00-04:00;0.677
2002-04-11T20:00:00-04:00;0.602
2002-04-08T20:00:00-04:00;0.671
2002-04-03T19:00:00-05:00;0.687
2002-04-02T19:00:00-05:00;0.705
2002-03-26T19:00:00-05:00;0.663
2002-03-12T19:00:00-05:00;0.637
2002-03-10T19:00:00-05:00;0.627
2002-02-20T19:00:00-05:00;0.555
2002-02-18T19:00:00-05:00;0.545
2002-02-14T19:00:00-05:00;0.561
2002-02-10T19:00:00-05:00;0.566
2002-02-05T19:00:00-05:00;0.532
2002-02-03T19:00:00-05:00;0.543
2002-01-31T19:00:00-05:00;0.558
2002-01-17T19:00:00-05:00;0.509
2002-01-15T19:00:00-05:00;0.52
2002-01-08T19:00:00-05:00;0.522
2002-01-03T19:00:00-05:00;0.569
2001-12-30T19:00:00-05:00;0.535
2001-12-25T19:00:00-05:00;0.581
2001-12-19T19:00:00-05:00;0.529
2001-12-18T19:00:00-05:00;0.546
2001-12-09T19:00:00-05:00;0.469
2001-12-03T19:00:00-05:00;0.516
2001-11-27T19:00:00-05:00;0.515
2001-11-25T19:00:00-05:00;0.495
2001-11-14T19:00:00-05:00;0.501
2001-11-11T19:00:00-05:00;0.581
2001-11-08T19:00:00-05:00;0.614
2001-10-15T20:00:00-04:00;0.609
2001-10-14T20:00:00-04:00;0.61
2001-10-08T20:00:00-04:00;0.637
2001-09-30T20:00:00-04:00;0.646
2001-09-27T20:00:00-04:00;0.65
2001-09-26T20:00:00-04:00;0.645
2001-09-24T20:00:00-04:00;0.603
2001-09-11T20:00:00-04:00;0.8
2001-09-06T20:00:00-04:00;0.821
2001-09-04T20:00:00-04:00;0.798
2001-08-23T20:00:00-04:00;0.774
2001-08-21T20:00:00-04:00;0.759
2001-08-19T20:00:00-04:00;0.744
2001-08-12T20:00:00-04:00;0.767
2001-08-09T20:00:00-04:00;0.771
2001-07-04T20:00:00-04:00;0.73
2001-07-01T20:00:00-04:00;0.726
2001-06-24T20:00:00-04:00;0.741
2001-06-20T20:00:00-04:00;0.75
2001-05-31T20:00:00-04:00;0.771
2001-05-24T20:00:00-04:00;0.817
2001-05-22T20:00:00-04:00;0.845
2001-05-17T20:00:00-04:00;0.828
2001-05-09T20:00:00-04:00;0.837
2001-05-08T20:00:00-04:00;0.848
2001-05-02T20:00:00-04:00;0.842
2001-04-25T20:00:00-04:00;0.789
2001-04-18T20:00:00-04:00;0.793
2001-04-16T20:00:00-04:00;0.806
2001-04-15T20:00:00-04:00;0.822
2001-04-09T20:00:00-04:00;0.79
2001-03-20T19:00:00-05:00;0.737
2001-03-05T19:00:00-05:00;0.801
2001-03-01T19:00:00-05:00;0.775
2001-02-27T19:00:00-05:00;0.78
2001-02-22T19:00:00-05:00;0.781
2001-02-19T19:00:00-05:00;0.778
2001-02-11T19:00:00-05:00;0.814
2001-02-06T19:00:00-05:00;0.876
2001-02-05T19:00:00-05:00;0.88
2001-02-04T19:00:00-05:00;0.873
2001-01-31T19:00:00-05:00;0.828
2001-01-30T19:00:00-05:00;0.868
2001-01-18T19:00:00-05:00;0.915
2001-01-02T19:00:00-05:00;0.817
2000-12-26T19:00:00-05:00;0.791
2000-12-18T19:00:00-05:00;0.798
2000-12-06T19:00:00-05:00;0.958
2000-11-29T19:00:00-05:00;1.017
2000-11-19T19:00:00-05:00;1.096
2000-11-07T19:00:00-05:00;0.997
2000-10-24T20:00:00-04:00;0.966
2000-10-19T20:00:00-04:00;0.969
2000-10-16T20:00:00-04:00;0.969
2000-10-15T20:00:00-04:00;0.986
2000-10-10T20:00:00-04:00;1.022
2000-10-01T20:00:00-04:00;0.969
2000-09-27T20:00:00-04:00;0.931
2000-09-26T20:00:00-04:00;0.965
2000-09-25T20:00:00-04:00;0.949
2000-09-24T20:00:00-04:00;0.957
2000-08-21T20:00:00-04:00;0.914
2000-08-20T20:00:00-04:00;0.931
2000-08-15T20:00:00-04:00;0.875
2000-08-07T20:00:00-04:00;0.832
2000-07-27T20:00:00-04:00;0.787
2000-07-25T20:00:00-04:00;0.785
2000-07-16T20:00:00-04:00;0.804
2000-07-11T20:00:00-04:00;0.803
2000-06-26T20:00:00-04:00;0.823
2000-06-25T20:00:00-04:00;0.805
2000-06-21T20:00:00-04:00;0.817
2000-06-15T20:00:00-04:00;0.75
2000-06-07T20:00:00-04:00;0.751
2000-05-30T20:00:00-04:00;0.752
2000-05-09T20:00:00-04:00;0.742
2000-05-08T20:00:00-04:00;0.723
2000-04-10T20:00:00-04:00;0.67
2000-04-09T20:00:00-04:00;0.672
2000-03-20T19:00:00-05:00;0.683
2000-03-07T19:00:00-05:00;0.817
2000-03-02T19:00:00-05:00;0.852
2000-02-23T19:00:00-05:00;0.773
2000-02-22T19:00:00-05:00;0.763
2000-02-16T19:00:00-05:00;0.759
2000-02-02T19:00:00-05:00;0.831
2000-01-06T19:00:00-05:00;0.745
1999-12-21T19:00:00-05:00;0.716
1999-12-06T19:00:00-05:00;0.688
1999-11-21T19:00:00-05:00;0.709
1999-11-18T19:00:00-05:00;0.69
1999-11-16T19:00:00-05:00;0.697
1999-11-08T19:00:00-05:00;0.642
1999-10-31T19:00:00-05:00;0.6
1999-10-07T20:00:00-04:00;0.54
1999-10-05T20:00:00-04:00;0.593
1999-09-29T20:00:00-04:00;0.626
1999-09-15T20:00:00-04:00;0.617
1999-09-12T20:00:00-04:00;0.63
1999-09-08T20:00:00-04:00;0.621
1999-09-07T20:00:00-04:00;0.6
1999-08-10T20:00:00-04:00;0.563
1999-08-02T20:00:00-04:00;0.53
1999-08-01T20:00:00-04:00;0.536
1999-07-28T20:00:00-04:00;0.539
1999-07-26T20:00:00-04:00;0.521
1999-07-20T20:00:00-04:00;0.5
1999-06-27T20:00:00-04:00;0.458
1999-06-24T20:00:00-04:00;0.452
1999-06-20T20:00:00-04:00;0.437
1999-06-17T20:00:00-04:00;0.443
1999-06-14T20:00:00-04:00;0.46
1999-06-08T20:00:00-04:00;0.437
1999-05-25T20:00:00-04:00;0.397
1999-05-24T20:00:00-04:00;0.397
1999-05-16T20:00:00-04:00;0.42
1999-05-12T20:00:00-04:00;0.431
1999-04-29T20:00:00-04:00;0.443
1999-04-12T20:00:00-04:00;0.427
1999-03-30T19:00:00-05:00;0.437
1999-03-28T19:00:00-05:00;0.43
1999-03-24T19:00:00-05:00;0.402
1999-03-22T19:00:00-05:00;0.401
1999-03-21T19:00:00-05:00;0.396
1999-03-15T19:00:00-05:00;0.371
1999-03-09T19:00:00-05:00;0.374
1999-03-03T19:00:00-05:00;0.336
1999-03-01T19:00:00-05:00;0.321
1999-02-25T19:00:00-05:00;0.319
1999-02-11T19:00:00-05:00;0.299
1999-02-09T19:00:00-05:00;0.303
1999-02-04T19:00:00-05:00;0.311
1999-02-03T19:00:00-05:00;0.309
1999-02-01T19:00:00-05:00;0.328
1999-01-20T19:00:00-05:00;0.324
1999-01-12T19:00:00-05:00;0.338
1999-01-06T19:00:00-05:00;0.357
1998-12-27T19:00:00-05:00;0.305
1998-12-17T19:00:00-05:00;0.3
1998-12-14T19:00:00-05:00;0.309
1998-11-22T19:00:00-05:00;0.336
1998-11-18T19:00:00-05:00;0.349
1998-11-16T19:00:00-05:00;0.351
1998-11-15T19:00:00-05:00;0.364
1998-11-10T19:00:00-05:00;0.391
1998-11-09T19:00:00-05:00;0.391
1998-11-05T19:00:00-05:00;0.398
1998-10-26T19:00:00-05:00;0.41
1998-10-22T20:00:00-04:00;0.412
1998-10-19T20:00:00-04:00;0.411
1998-10-14T20:00:00-04:00;0.415
1998-10-11T20:00:00-04:00;0.419
1998-10-07T20:00:00-04:00;0.422
1998-09-29T20:00:00-04:00;0.448
1998-09-23T20:00:00-04:00;0.432
1998-09-16T20:00:00-04:00;0.429
1998-09-14T20:00:00-04:00;0.417
1998-09-07T20:00:00-04:00;0.395
1998-09-02T20:00:00-04:00;0.407
1998-08-27T20:00:00-04:00;0.367
1998-08-25T20:00:00-04:00;0.363
1998-08-24T20:00:00-04:00;0.371
1998-08-16T20:00:00-04:00;0.377
1998-08-10T20:00:00-04:00;0.372
1998-07-27T20:00:00-04:00;0.376
1998-07-16T20:00:00-04:00;0.391
1998-06-25T20:00:00-04:00;0.39
1998-06-23T20:00:00-04:00;0.408
1998-06-21T20:00:00-04:00;0.393
1998-05-26T20:00:00-04:00;0.395
1998-05-17T20:00:00-04:00;0.407
1998-05-11T20:00:00-04:00;0.426
1998-05-10T20:00:00-04:00;0.423
1998-04-28T20:00:00-04:00;0.427
1998-04-22T20:00:00-04:00;0.423
1998-04-14T20:00:00-04:00;0.439
1998-04-05T20:00:00-04:00;0.413
1998-03-24T19:00:00-05:00;0.441
1998-03-12T19:00:00-05:00;0.39
1998-03-03T19:00:00-05:00;0.425
1998-02-23T19:00:00-05:00;0.43
1998-02-22T19:00:00-05:00;0.428
1998-02-08T19:00:00-05:00;0.457
1998-01-27T19:00:00-05:00;0.491
1998-01-21T19:00:00-05:00;0.461
1998-01-07T19:00:00-05:00;0.481
1997-12-18T19:00:00-05:00;0.504
1997-12-11T19:00:00-05:00;0.504
1997-11-30T19:00:00-05:00;0.489
1997-11-20T19:00:00-05:00;0.532
1997-11-19T19:00:00-05:00;0.534
1997-11-13T19:00:00-05:00;0.578
1997-11-09T19:00:00-05:00;0.554
1997-11-06T19:00:00-05:00;0.555
1997-11-05T19:00:00-05:00;0.552
1997-11-02T19:00:00-05:00;0.572
1997-10-22T20:00:00-04:00;0.572
1997-10-21T20:00:00-04:00;0.571
1997-10-08T20:00:00-04:00;0.582
1997-09-21T20:00:00-04:00;0.549
1997-08-25T20:00:00-04:00;0.538
1997-08-21T20:00:00-04:00;0.546
1997-08-14T20:00:00-04:00;0.559
1997-08-12T20:00:00-04:00;0.567
1997-08-11T20:00:00-04:00;0.557
1997-08-10T20:00:00-04:00;0.55
1997-08-03T20:00:00-04:00;0.589
1997-07-29T20:00:00-04:00;0.567
1997-07-24T20:00:00-04:00;0.543
1997-07-23T20:00:00-04:00;0.537
1997-07-22T20:00:00-04:00;0.538
1997-07-10T20:00:00-04:00;0.521
1997-07-08T20:00:00-04:00;0.525
1997-06-25T20:00:00-04:00;0.523
1997-06-18T20:00:00-04:00;0.517
1997-06-16T20:00:00-04:00;0.524
1997-05-19T20:00:00-04:00;0.563
1997-05-12T20:00:00-04:00;0.556
1997-05-07T20:00:00-04:00;0.535
1997-05-06T20:00:00-04:00;0.522
1997-05-05T20:00:00-04:00;0.527
1997-04-28T20:00:00-04:00;0.541
1997-04-27T20:00:00-04:00;0.528
1997-04-23T20:00:00-04:00;0.532
1997-04-22T20:00:00-04:00;0.53
1997-04-14T20:00:00-04:00;0.555
1997-03-26T19:00:00-05:00;0.559
1997-03-05T19:00:00-05:00;0.548
1997-02-19T19:00:00-05:00;0.589
1997-02-10T19:00:00-05:00;0.64
1997-01-30T19:00:00-05:00;0.7
1997-01-23T19:00:00-05:00;0.656
1997-01-06T19:00:00-05:00;0.696
1996-12-29T19:00:00-05:00;0.661
1996-11-26T19:00:00-05:00;0.713
1996-11-25T19:00:00-05:00;0.704
1996-11-17T19:00:00-05:00;0.715
1996-10-24T20:00:00-04:00;0.688
1996-10-16T20:00:00-04:00;0.706
1996-10-14T20:00:00-04:00;0.712
1996-10-06T20:00:00-04:00;0.746
1996-09-30T20:00:00-04:00;0.691
1996-09-05T20:00:00-04:00;0.678
1996-09-02T20:00:00-04:00;0.669
2012-08-09T20:00:00-04:00;3.127
2012-08-06T20:00:00-04:00;3.104
2012-07-25T20:00:00-04:00;2.941
2012-07-24T20:00:00-04:00;2.914
2012-07-19T20:00:00-04:00;3.006
2012-07-17T20:00:00-04:00;2.936
2012-07-16T20:00:00-04:00;2.91
2012-07-12T20:00:00-04:00;2.894
2012-06-28T20:00:00-04:00;2.774
2012-06-26T20:00:00-04:00;2.673
2012-06-21T20:00:00-04:00;2.627
2012-06-14T20:00:00-04:00;2.708
2012-06-12T20:00:00-04:00;2.655
2012-06-07T20:00:00-04:00;2.727
2012-05-23T20:00:00-04:00;2.869
2012-05-17T20:00:00-04:00;2.882
2012-05-16T20:00:00-04:00;2.893
2012-05-10T20:00:00-04:00;3.023
2012-05-06T20:00:00-04:00;3.045
2012-04-15T20:00:00-04:00;3.22
2012-03-28T20:00:00-04:00;3.228
2012-03-27T20:00:00-04:00;3.275
2012-03-18T20:00:00-04:00;3.272
2012-02-23T19:00:00-05:00;3.33
2012-02-16T19:00:00-05:00;3.197
2012-02-06T19:00:00-05:00;3.212
2012-02-05T19:00:00-05:00;3.217
2012-01-23T19:00:00-05:00;3.07
2012-01-04T19:00:00-05:00;3.06
2011-12-27T19:00:00-05:00;2.891
2011-12-21T19:00:00-05:00;2.91
2011-12-19T19:00:00-05:00;2.829
2011-12-15T19:00:00-05:00;2.768
2011-12-13T19:00:00-05:00;2.761
2011-12-08T19:00:00-05:00;2.841
2011-12-07T19:00:00-05:00;2.867
2011-12-01T19:00:00-05:00;2.968
2011-11-24T19:00:00-05:00;2.914
2011-11-07T19:00:00-05:00;3.119
2011-11-06T19:00:00-05:00;3.114
2011-10-24T20:00:00-04:00;3.025
2011-10-17T20:00:00-04:00;3.01
2011-10-13T20:00:00-04:00;3.056
2011-10-12T20:00:00-04:00;2.972
2011-10-05T20:00:00-04:00;2.916
2011-10-04T20:00:00-04:00;2.835
2011-10-03T20:00:00-04:00;2.838
2011-09-20T20:00:00-04:00;2.919
2011-09-18T20:00:00-04:00;2.938
2011-09-14T20:00:00-04:00;3.019
2011-09-08T20:00:00-04:00;2.962
2011-08-31T20:00:00-04:00;3.088
2011-08-28T20:00:00-04:00;3.06
2011-08-16T20:00:00-04:00;3.037
2011-08-11T20:00:00-04:00;2.961
2011-08-08T20:00:00-04:00;2.861
2011-08-02T20:00:00-04:00;3.075
2011-07-21T20:00:00-04:00;3.188
2011-07-18T20:00:00-04:00;3.156
2011-07-13T20:00:00-04:00;3.135
2011-07-12T20:00:00-04:00;3.137
2011-06-30T20:00:00-04:00;2.976
2011-06-23T20:00:00-04:00;2.831
2011-06-14T20:00:00-04:00;3.073
2011-05-22T20:00:00-04:00;2.964
2011-05-17T20:00:00-04:00;3.023
2011-05-16T20:00:00-04:00;2.978
2011-05-09T20:00:00-04:00;3.146
2011-05-01T20:00:00-04:00;3.351
2011-04-24T20:00:00-04:00;3.257
2011-04-19T20:00:00-04:00;3.272
2011-04-14T20:00:00-04:00;3.276
2011-04-12T20:00:00-04:00;3.238
2011-04-04T20:00:00-04:00;3.235
2011-03-31T20:00:00-04:00;3.202
2011-03-28T20:00:00-04:00;3.122
2011-03-23T20:00:00-04:00;3.143
2011-03-09T19:00:00-05:00;3.083
2011-02-28T19:00:00-05:00;3.147
2011-02-27T19:00:00-05:00;2.998
2011-02-08T19:00:00-05:00;2.82
2011-02-07T19:00:00-05:00;2.79
2011-02-02T19:00:00-05:00;2.795
2011-01-31T19:00:00-05:00;2.769
2011-01-30T19:00:00-05:00;2.742
2011-01-17T19:00:00-05:00;2.663
2011-01-09T19:00:00-05:00;2.57
2011-01-02T19:00:00-05:00;2.528
2010-12-22T19:00:00-05:00;2.537
2010-12-20T19:00:00-05:00;2.435
2010-12-15T19:00:00-05:00;2.462
2010-12-01T19:00:00-05:00;2.418
2010-11-23T19:00:00-05:00;2.33
2010-11-22T19:00:00-05:00;2.253
2010-11-21T19:00:00-05:00;2.248
2010-11-18T19:00:00-05:00;2.257
2010-11-15T19:00:00-05:00;2.298
2010-11-08T19:00:00-05:00;2.393
2010-11-04T20:00:00-04:00;2.366
2010-10-31T20:00:00-04:00;2.286
2010-10-28T20:00:00-04:00;2.253
2010-10-19T20:00:00-04:00;2.236
2010-10-18T20:00:00-04:00;2.176
2010-10-17T20:00:00-04:00;2.258
2010-10-14T20:00:00-04:00;2.224
2010-10-12T20:00:00-04:00;2.27
2010-10-04T20:00:00-04:00;2.272
2010-09-22T20:00:00-04:00;2.099
2010-09-08T20:00:00-04:00;2.076
2010-08-31T20:00:00-04:00;2.053
2010-08-25T20:00:00-04:00;2.054
2010-08-23T20:00:00-04:00;1.982
2010-08-16T20:00:00-04:00;2.059
2010-08-11T20:00:00-04:00;2.027
2010-08-03T20:00:00-04:00;2.194
2010-08-02T20:00:00-04:00;2.19
2010-06-23T20:00:00-04:00;2.043
2010-06-21T20:00:00-04:00;2.111
2010-06-14T20:00:00-04:00;2.08
2010-06-10T20:00:00-04:00;2.036
2010-05-27T20:00:00-04:00;2.039
2010-05-25T20:00:00-04:00;1.942
2010-05-24T20:00:00-04:00;1.915
2010-05-18T20:00:00-04:00;1.961
2010-05-09T20:00:00-04:00;2.124
2010-05-02T20:00:00-04:00;2.348
2010-04-27T20:00:00-04:00;2.257
2010-04-19T20:00:00-04:00;2.183
2010-04-15T20:00:00-04:00;2.224
2010-04-13T20:00:00-04:00;2.246
2010-04-11T20:00:00-04:00;2.233
2010-04-08T20:00:00-04:00;2.244
2010-04-06T20:00:00-04:00;2.252
2010-03-24T20:00:00-04:00;2.089
2010-03-11T19:00:00-05:00;2.105
2010-03-08T19:00:00-05:00;2.097
2010-03-04T19:00:00-05:00;2.116
2010-03-03T19:00:00-05:00;2.091
2010-01-25T19:00:00-05:00;1.964
2010-01-04T19:00:00-05:00;2.165
2009-12-09T19:00:00-05:00;1.894
2009-12-01T19:00:00-05:00;1.992
